year,film_festival,title,director,field,award,genre,plot,rating,runtime,prodYear,actors,img_link,stills,score
2017,미쟝센 단편영화제,입하,이덕찬,절대악몽1,,"공포,판타지","열세 살 소년은 형사인 아빠를 따라 일가족이 살해된 사건 현장을 방문한다. 어느 순간, 아빠는 사라지고 소년은 불길한 소녀와 마주한다. (제16회 미쟝센단편영화제)",,22,2017,"탕준상,서종봉,권귀빈",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165086_P01_174704.png,http://file.koreafilm.or.kr/thm/01/copy/00/49/33/tn_DSKT298399.jpg,0
2017,미쟝센 단편영화제,허 도 령,김종성,4만번의 구타2,,기타,,,,,,,,0
2017,미쟝센 단편영화제,예비군 : 뜻밖의 여정,김찬년,희극지왕3,,코메디,"예비군 훈련을 가던 영철은 뜻밖의 물건을 전달받게 되고 친구 성용과 함께 뜻밖의 모험을 시작하게 된다. 그들을 추적하는 것은 물건을 찾는 세력만이 아니라 다른 거대한 조직도 존재하는데, 허술한 두 전우는 끝 모를 전장으로 뛰어들어간다.",,30,2017,"박지원,김찬년,김원진",,,0
2017,미쟝센 단편영화제,갈 수 없는 나라,송주성,절대악몽2,,"드라마,코메디,공포",과거에 이상한 종교를 맹신하던 외삼촌에게 엄마를 빼앗긴 호재는 이제 여자친구마저 빼앗길 상황에 처하게 된다.,15세관람가,28,2017,"이학주,김예은,정인기",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165081_P01_182941.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/61/tn_DSKT299913.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/61/tn_DSKT299914.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/61/tn_DSKT299915.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/61/tn_DSKT299916.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/61/tn_DSKT299912.jpg",0
2017,미쟝센 단편영화제,폭발하는 황혼,박용주,희극지왕2,,코메디,은행주차 관리원 판국은 자신이 근무하는 주차장이 무인주차 시스템으로 변경되자 해고를 당한다. 부당함을 느낀 판국은 폭탄을 제조하여 자신의 복직을 요구하는데 이 과정에서 웃지 못 할 소동이 벌어진다.,,40,2016,"유순웅,김건,박지연",https://ssl.pstatic.net/imgmovie/mdi/mit110/1556/155604_P01_112930.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/56/41/tn_DST716362.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/41/tn_DST716361.jpg",0
2017,미쟝센 단편영화제,씨름,곽기혁,4만번의 구타1,,"드라마,스포츠","'씨름' 경기가 열린다. 아주 약해보이는 선수가 훨씬 크고 강한 선수를, 뛰어난 기술로 쓰러뜨린다.",,9,2014,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1276/127633_P00_133738.jpg,,0
2017,미쟝센 단편영화제,"다른, 밤",김정인,사랑에 관한 짧은 필름2,,"드라마,멜로/로맨스",종수는 조건만남을 가졌던 서연을 찾아가는데...,,29,2017,"김예나,김준한,최민우",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165066_P01_143546.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/19/tn_DSKT297761.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/19/tn_DSKT297762.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/19/tn_DSKT297763.jpg",0
2017,미쟝센 단편영화제,고백,김우현,희극지왕3,,코메디,아이돌 스타 제이를 친척으로 둔 하원은 같은 반 아이들에게 제이의 사인을 받아주는 조건으로 자신을 반장으로 밀어줄 것을 부탁한다. 하지만 반장 선거는 의외의 결과를 낳는다.,,21,2016,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1548/154878_P03_102928.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/78/tn_DSKT307645.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/78/tn_DSKT307646.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/78/tn_DSKT307647.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/78/tn_DSKT307648.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/78/tn_DSKT307644.jpg",0
2017,미쟝센 단편영화제,주우와 한별,정해성,사랑에 관한 짧은 필름4,,멜로드라마,"고등학생인 주우는 스마트폰을 훔쳐 팔아 용돈을 번다. 어느 날, 그는 훔친 스마트폰에 담긴 한별의 일상을 보게 된다. 점점 그녀에게 빠져들던 주우는 그녀를 만나러 가기로 결심한다",,20,2017,"이주우,장한별",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165069_P01_150346.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/71/tn_DSKT307317.jpg,0
2017,미쟝센 단편영화제,밀실,유은정,절대악몽3,,"공포,판타지",인애는 여동생 설애의 상견례를 앞두고 산에 칩거하는 아버지를 집으로 데려오고자 한다.    [제16회 미쟝센 단편영화제],,32,2016,"백규나,박정순,김금순",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165084_P01_170222.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/86/tn_DST648289.jpg,0
2017,미쟝센 단편영화제,쓰리룸,이나연,사랑에 관한 짧은 필름3,,"가족,드라마",떨어져 살던 가족이 함께 살 방 세칸짜리 집을 구하러 다닌다. 영화는 소원한 가족의 풍경을 통해 가족이라는 관계 사이에서 성립되는 필요한 말을 설파한다.,,21,2017,"이명하,김종구,이혜린",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165057_P01_171437.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/58/tn_DSKT306672.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/58/tn_DSKT306673.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/58/tn_DSKT306671.jpg",0
2017,미쟝센 단편영화제,윤리거리규칙,이정곤,사랑에 관한 짧은 필름4,,드라마,"선덕예고에 윤리거리규칙이 제정된다. 남녀간의 신체접촉금지를 표방하는 이 규칙으로 인해 병찬과 700일 동안 교제하던 서현은 강제전학권고조치된다. 서현과 병찬, 연예부장 민주, 결혼을 앞둔 담임까지 그들은 각각의 윤리거리규칙을 겪는다.",,27,2016,"이수경,장유상,공민정",https://ssl.pstatic.net/imgmovie/mdi/mit110/1549/154957_P03_101755.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299296.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299297.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299298.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299299.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299300.jpg",0
2017,미쟝센 단편영화제,찌질이들,이재원,희극지왕3,,드라마,기말고사 2일전. 고등학생 원재는 다른 학교 친구 승훈과 함께 술을 마신다. 술에 취해 서로의 무용담을 신나게 말하는 도중 승훈이 원재 학교 일진들의 심부름꾼 대엽에게 린치를 당한다. 대엽이 좆밥인 것을 아는 원재는 허세를 부리며 대엽과 대립한다. 그러나 이내 대엽이 부른 학교 최강의 일진들 사재호. 운봉. 성지가 도착하게 되는데....,18세관람가(청소년관람불가),16,2017,"이민구,조덕희,유민",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165077_P00_163523.png,"http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300303.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300304.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300305.jpg",0
2017,미쟝센 단편영화제,종합보험,연제광,4만번의 구타1,,"드라마,액션,스릴러","자신을 지나치게 구속하는 남편에게 시달리던 부인은, 창수에게 보험금을 나누어 줄 테니 남편을 죽여달라고 말한다.",,12,2017,"조은주,신재훈,현봉식",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165097_P01_142411.png,http://file.koreafilm.or.kr/thm/01/copy/00/59/08/tn_DST743384.jpg,0
2017,미쟝센 단편영화제,살아남은 자,진청하,절대악몽2,,"공포,판타지",사고현장에서 정신적 충격을 받은 상원은 계속해서 이상한 환상을 본다.,,23,2016,Yu Jae-myeong,https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165085_P01_171030.png,http://file.koreafilm.or.kr/thm/01/copy/00/50/88/tn_DST648502.jpg,0
2017,팜스프링즈 국제단편영화제,구덩이,강산,Film Market,,드라마,바람을 피우던 남자. 내연녀로부터 이혼하라는 협박을 받게 된다. 모든 상황으로부터 도망치려던 남자에게 상황은 갈수록 꼬여만 간다,,17,2016,"윤정로,김수연,박선영",https://ssl.pstatic.net/imgmovie/mdi/mit110/1563/156345_P01_134331.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/58/tn_DSKT299579.jpg,0
2017,부산국제단편영화제,목련에 대하여,방성준,한국경쟁4,,드라마,영연은 민속촌에서 탈춤을 추고 있는 젊은 모습의 아버지를 발견한다.,,27,2017,"방태원,김성훈,김정원",https://ssl.pstatic.net/imgmovie/mdi/mit110/1624/162462_P01_102656.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/33/tn_DSKT304747.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/33/tn_DSKT304745.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/33/tn_DSKT304746.jpg",0
2017,부산국제단편영화제,나가요: ながよ,차정윤,한국경쟁4,특별언급,드라마,"랩(rap)을 좋아하는 다현은 이십 대의 혼자사는 여자다. 아르바이트를 하기 위해 들어선 생경한 공간 속. ながよ(기나긴 가을밤)의 끝자락, 사람들 앞에 선 다현은 자신이 할 수 있는 선택을 한다.",,29,2016,"문혜인,송철호,이채경",https://ssl.pstatic.net/imgmovie/mdi/mit110/1510/151002_P04_144020.jpg,,10
2017,부산국제단편영화제,공채사원,김태웅,한국경쟁3,연기상,드라마,남한에 온지 16년 된 24살 영호는 보통 남한 사람이 되고 싶다. 그는 좋은 대학을 졸업하고 좋은 스펙으로 대산물산의 공채사원이 된다. 영호가 들어간 영업 2팀에는 정규직 전환이 내정되었지만 영호로 인해 좌절된 하연주 인턴사원이 있다. 한편 홍보팀에서는‘공채 지원하여 합격한 탈북자’로 영호를 인터뷰한다.,,,2016,"조동인,이동훈,이철민",https://ssl.pstatic.net/imgmovie/mdi/mit110/1550/155061_P00_155005.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299357.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299358.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/55/tn_DSKT299359.jpg",10
2017,부산국제단편영화제,문신,현정헌,한국경쟁6,,드라마,"레위기 19장 28절, 그리스도인은 죽은 자를 위하여 몸에 무늬를 새기지 말라고 쓰여있다. 이 문장은 사람마다 받아들이는 의미가 다를 것이다. 다른 해석을 가지고 있는 두 사람의 생각을 들어보는 이야기이다.",,13,2016,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1624/162466_P01_105016.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/86/tn_DSAT017538.jpg,0
2017,부산국제단편영화제,역귀,임승현,한국경쟁1,,드라마,사체의 입에서 금니를 뽑아 파는 염습사 미영. 어느 날 시체 안치소로 신원미상의 사체 한 구가 들어온다.,,17,2016,"강진아,한동희,최교식",https://ssl.pstatic.net/imgmovie/mdi/mit110/1525/152517_P01_154320.png,"http://file.koreafilm.or.kr/thm/01/copy/00/58/10/tn_DST733457.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/10/tn_DST733455.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/10/tn_DST733456.jpg",0
2017,부산국제단편영화제,아무도 살지 않는 집,문명환,패밀리 단편2,,드라마,이혼한 엄마와 단 둘이 살고 있는 하정(15)과 복잡한 가정 문제로 가출한 거리의 소년 윤찬(16)은 머물 곳을 찾기 위해 생애 처음으로 어른들의 도움 없이 먼 여행을 시도한다. 아무도 살지 않는 집이 있을 거라고 굳게 믿고 버스에 오른 두 사람은 힘든 여정을 거쳐 그 집에 다다르지만 이미 누군가 살고 있음을 알게 된다. 비록 두 사람은 제자리로 돌아오지만 길었던 여정을 통해 조금은 성장했음을 깨닫는다.,,36,2016,"송하정,박솔로몬,최지영",https://ssl.pstatic.net/imgmovie/mdi/mit110/1563/156338_P01_102829.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/48/05/tn_DSKT288357.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/05/tn_DSKT288358.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/05/tn_DSKT288356.jpg",0
2017,부산국제단편영화제,늙은 세탁기,김예란,한국경쟁3,,드라마,"산골 마을에 사는 세탁기는 아이의 성장을 도우며 소박하지만 행복한 삶을 보내고 있었다. 그러던 어느 날, 마을에 도시개발이 시작되고, 성장한 아이는 세탁기의 곁을 떠난다. 남겨진 세탁기는 폐공장으로 실려 가는데…",,9,2016,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1555/155584_P01_174647.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/81/tn_DSKT307820.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/81/tn_DSKT307821.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/81/tn_DSKT307822.jpg",0
2017,시나그 마닐라 독립영화제,워킹 스트리트,이상우,폐막작,,드라마,"욕망의 거리에서 사랑을 만나다!격투기 선수로서 화려한 삶을 꿈꾸는 태성(백성현)은 꿈도 희망도 없이 방황하며 사고만 치기 일쑤인 동생 태기(이시강)와 함께 오랫동안 갈망해온 태국 땅으로 향한다. 마약과 거리 여성들과의 환락으로 넘실대는 태국의 워킹 스트리트에서 태성과 태기는 관광객을 상대로 몸을 파는 여자 제나(이송이)를 만나고, 세 사람의 운명은 송두리째 흔들린다.도피, 방황, 섹스… 청춘의 욕망이 분출한다!",18세관람가(청소년관람불가),88,2016,"백성현,이시강,이송이",,"http://file.koreafilm.or.kr/thm/01/copy/00/51/28/tn_DST652912.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/28/tn_DST652913.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/28/tn_DST652914.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/28/tn_DST652915.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/28/tn_DST652916.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/28/tn_DST652917.jpg",0
2017,끌레르몽페랑 국제단편영화제,플라이,임연정,International Competition,,드라마,소녀는 맨주먹 하나로 동정 없는 세상에 맞선다. 그러나 속임수와 배신에 뒤통수를 맞는다. 분노하지만 미움의 덫에 걸리지 않고 섣부른 용서와 이해의 감상에도 빠지지 않는 그녀의 힘은 자신에 대한 온전한 집중력이다. 감독의 은근한 힘도 돋보인다. 작품의 전체적인 요소를 조화롭게 살리며 자연스러운 리듬감을 보여준다. 무심한 아이의 표정과 뜨거운 얼음의 기운을 함께 보여주는 주인공의 선명한 얼굴은 영화 속의 시간을 초월한 긴 호흡의 여운을 남긴다.,,28,2016,"정하담,유민채,이혜미",https://ssl.pstatic.net/imgmovie/mdi/mit110/1494/149498_P05_115622.jpg,,0
2016,서울세계단편영화제,여름이 지나간 자리,민현기,,동상,드라마,"어느 날 절에 찾아온 '여름'. 스님과 절에서 지내던 동자승 '동현'은 갑작스런 여름의 방문에 당황해한다. 도시에서 멀리 떨어진 절에서 지내며 내향적이었던 동현은 외부인인 '여름'을 낯설어 하지만 당돌한 '여름' 에게 서서히 마음을 연다. 그리고 그 해 여름, 전에 없던 화려한 색들이 동현에게 스며든다.",,20,2016,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1572/157217_P04_171127.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/93/tn_DST648969.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/93/tn_DST648970.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/93/tn_DST648971.jpg",10
2016,서울독립영화제,인류의 영원한 테마,김현준,특별초청_단편7,관객상,코메디,"주인공 온도가, 첫눈에 반한 소녀 고은을 목격하고는 섹스를 하고 싶어 한다.",,52,2016,"조성현,김준식,이주영",https://ssl.pstatic.net/imgmovie/mdi/mit110/1557/155787_P01_145904.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/22/tn_DSKT297905.jpg,20
2016,서울독립영화제,분장,남연우,새로운선택7,새로운 선택상,드라마,"다 속일 수 있어 너 자신까지도?꿈은 멀고 하루는 길기만 한 무명의 연극 배우 송준.미래가 보이지 않던 어느 날, 그는 세계적으로 유명한 성소수자 연극  다크라이프 에 주인공으로 발탁되어, 일약 스타덤에 오른다.   자신의 성정체성과는 다른 캐릭터를 연기하기 위해 송준은 성소수자 모임에 참석하고 클럽에 출입하는 등 역할을 위해 최선을 다한다. 그러나 미처 생각지 못한 사건으로 인해 그는 쉽게 마칠 수 없는 삶의 무대에 오르게 된다.",15세관람가,103,2016,"남연우,안성민,홍정호",https://ssl.pstatic.net/imgmovie/mdi/mit110/1549/154984_P13_160052.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288423.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288424.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288425.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288426.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288427.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288428.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288429.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288430.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288431.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/07/tn_DSKT288432.jpg",20
2016,서울독립영화제,라이츄의 입시지옥,김현,새로운선택4,심사위원 특별언급,코메디,창렬이는 프랑스영화가 너무 좋아 방에서 17년째 프랑스영화만 보다가 프랑스인이 됐다. 방에서 나오지 않는 아들을 걱정하는 부모님 박근혜와 박정희는 프랑스인 의사 프랑소와 트뤼포를 부른다.,,13,2016,"내바다,김영세,정애화",https://ssl.pstatic.net/imgmovie/mdi/mit110/1519/151979_P01_154338.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/99/tn_DST649580.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/99/tn_DST649581.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/99/tn_DST649582.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/99/tn_DST649583.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/99/tn_DST649584.jpg",15
2016,서울독립영화제,메리 크리스마스 미스터 모,임대형,경쟁부문_장편9,열혈스태프상,드라마,"시골에서 이발사로 일하는 모금산은 어느 날 시한부 선고를 받는다. 매일 같은 시간에 일어나 이발소로 출근하고 수영장에서 운동을 한 뒤 매일 같은 술집에서 같은 술을 마시는 반복적인 일상을 살던 그는 죽기 전에 영화 한 편을 찍겠다고 결심한다. 그는 영화감독이 되려고 영화과를 다니는 아들과 아들의 여자친구에게 도움을 요청한다. 셋은 함께 서울로 여행을 떠나고 우여곡절 끝에 채플린의 무성영화를 닮은 단편영화를 만들게 된다.  메리 크리스마스 미스터 모 는 영화를 좋아하는 아버지에게 바치는 헌사 같은 영화다. 내키지 않지만, 아들은 아버지가 주연을 하는 무성영화를 찍는데 그 과정에서 아버지에 대해 몰랐던 비밀도 알게 된다.",12세관람가,101,2016,"기주봉,오정환,고원희",https://ssl.pstatic.net/imgmovie/mdi/mit110/1492/149289_P14_174950.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/48/05/tn_DSKT288359.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/05/tn_DSKT288360.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/05/tn_DSKT288361.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/05/tn_DSKT288362.jpg",25
2016,서울독립영화제,꿈의 제인,조현훈,경쟁부분_장편7,관객상,드라마,"“불행한 인생 혼자 살아 뭐하니, 그래서 다 같이 사는 거야.”혼자 남겨지는 것이 두려운 소녀 ‘소현’은어떻게든 사람들과 어울리기 위해 매일 안간힘을 쓴다.하지만 그런 ‘소현’을 받아주는 것은 ‘정호’ 오빠뿐이다.‘정호’마저 소현을 떠나고 누구라도 자신을 찾아주길 바라던 어느 날,꿈결 같은 묘령의 여인 ‘제인’이 나타나고,그날 이후 소현은 조금씩 ‘제인’과의 시시한 행복을 꿈꾸기 시작한다.",18세관람가(청소년관람불가),104,2016,"이민지,구교환,이주영",https://ssl.pstatic.net/imgmovie/mdi/mit110/1549/154980_P12_132614.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279081.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279082.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279083.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279084.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279085.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279086.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279087.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/85/tn_DSKT279088.jpg",20
2016,서울독립영화제,노후 대책 없다,이동우,경쟁부문_장편1,대상,"인물,뮤직",서울의 펑크밴드들이 도쿄에서 역대 가장 크게 개최되는 하드코어 펑크 음악 페스티벌에 초대된다. 현재 아시아에서 가장 활발히 활동하는 가장 시끄러운 펑크 밴드들의 생각과 메세지가 담긴 거친 기운의 로드 다큐멘터리.,15세관람가,100,2016,"파인드 더 스팟(Find the Spot),스컴레이드(SCUMRAID),이평안",https://ssl.pstatic.net/imgmovie/mdi/mit110/1494/149478_P15_121059.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014289.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/93/tn_DSAT014261.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014290.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014291.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014292.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014293.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014294.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014295.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014296.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/95/tn_DSAT014297.jpg",25
2016,서울독립영화제,여름밤,이지원,경쟁부문_단편3,최우수작품상,드라마,"알바에 취업 준비에 눈코 뜰새 없이 바쁜 취준생 소영은 친구의 권유로 고3 수험생 민정의 과외를 하게 된다. 어느 날, 민정은 소영에게 과외시간을 바꿔줄 수 없냐는 부탁을 하게 된다.",,29,2016,"한우연,정다은,정다은",https://ssl.pstatic.net/imgmovie/mdi/mit110/1494/149494_P03_161727.jpg,,20
2016,서울독립영화제,순환하는 밤,백종관,경쟁부문_단편2,심사위원상,기타,"시간은 이음매에서 어긋나고, 밤의 어둠 속에 유령이 다시 나타난다. 어디선가 본듯한 모습이다.",,16,2016,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1494/149491_P03_181029.jpg,,20
2016,서울독립영화제,카프카,심명훈,특별초청_단편5,,드라마,"카프카를 동경하는 철수. 그는 매일 일진인 수철의 무리들에게 괴롭힘을 당하고, 결국 옥상에서 뛰어내린다. 일진 무리들은 건물 앞에 쓰러져 있는 카프카를 보고 놀라는데...",,29,2016,"채우식,양현진,한규원",https://ssl.pstatic.net/imgmovie/mdi/mit110/1557/155786_P01_145813.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/20/tn_DST690505.jpg,5
2016,서울독립영화제,일어나기,유재현,경쟁부문_단편1,,드라마,"Minhee and Taeseon having a good time at a beach. Suddenly an unknown noise roars, and it is revealed that everything was Taeseon’s dream. He tried to wake up but Minhee doesn’t want let him go.||해변에서 즐거운 시간을 보내던 민희와 태선. 갑자기 알 수 없는 소리가 울리고, 모든 것이 태선의 꿈이었다는 것이 밝혀진다. 태선은 꿈에서 깨려고 노력하지만, 민희는 그를 쉽게 놓아주지 않는다",,15,2015,"강태오,강한나,강태오",https://ssl.pstatic.net/imgmovie/mdi/mit110/1422/142284_P01_102426.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/58/tn_DSKT299597.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/66/tn_DST661651.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/66/tn_DST661652.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/66/tn_DST661650.jpg",10
2016,서울독립영화제,재꽃,박석영,개막작,,드라마,"열 살 정도로 보이는 소녀가 작은 캐리어를 들고 낡은 시외버스 터미널에 도착합니다. 이 소녀는 바로 일주일전 엄마에게 버려졌습니다. 엄마가 자신을 떠난 이유도, 당장 무엇을 해야 할지도 모르는 소녀는 한 번도 만나본 적이 없는 아빠일지도 모르는 남자를 찾기로 결심합니다.",12세관람가,135,2016,"정하담,장해금,정은경",https://ssl.pstatic.net/imgmovie/mdi/mit110/1563/156337_P18_152010.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283799.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283800.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283801.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283802.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283803.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283804.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283805.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283806.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283807.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/97/tn_DSKT283808.jpg",10
2016,서울독립영화제,위켄즈,이동하,특별초청_장편8,,"뮤직,동성애","창단 10주년을 맞는 국내 유일의 게이코러스인 ‘G_Voice’. 스무 살의 신입단원부터 중년이 된 창단멤버까지, 각기 다른 환경과 가치관을 가진 이들의 공통점은 게이라는 것, 그리고 노래를 좋아한다는 점 외에는 없다. 또 하나가 있다면 이들이 주말마다 만나는, 서로를 끔찍이도 사랑하는 사이라는 것이다. 그런데 늘 유쾌한 이들의 주말 앞에 10주년 기념 공연이라는 큰 행사와 함께 처음으로 위기가 찾아온다. 과연 위기의 ‘G_Voice’는 무사히 그리고 언제나처럼 행복하고 유쾌하게 10주년 기념 공연을 올릴 수 있을까?",15세관람가,98,2016,"재우,샌더,민",https://ssl.pstatic.net/imgmovie/mdi/mit110/1479/147936_P09_095555.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/47/58/tn_DSAT013756.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/58/tn_DSAT013757.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/58/tn_DSAT013758.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/58/tn_DSAT013759.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/47/58/tn_DSAT013755.jpg",5
